model,comparison,left_method,right_method,dataset_name,stage,metric,left_value,right_value,delta
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0096_seed42,stage2,accuracy,0.9754816112084064,0.9754816112084063,1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0097_seed42,stage2,accuracy,0.4195804195804196,0.4195804195804196,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0098_seed42,stage2,accuracy,0.7439490445859872,0.7439490445859872,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0099_seed42,stage2,accuracy,0.7311827956989247,0.7311827956989247,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0100_seed42,stage2,accuracy,0.9623287671232876,0.9623287671232876,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0101_seed42,stage2,accuracy,0.9940828402366864,0.9940828402366864,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0102_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0103_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0104_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0105_seed42,stage2,accuracy,0.4948688711516533,0.4868871151653364,0.007981755986316896
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0106_seed42,stage2,accuracy,0.2648514851485148,0.2599009900990099,0.004950495049504899
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0107_seed42,stage2,accuracy,0.7876106194690266,0.7876106194690266,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0108_seed42,stage2,accuracy,0.3103448275862069,0.3103448275862069,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0109_seed42,stage2,accuracy,0.3733766233766233,0.37337662337662336,-5.551115123125783e-17
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0110_seed42,stage2,accuracy,0.9875776397515528,0.9875776397515528,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0111_seed42,stage2,accuracy,0.8406593406593407,0.8406593406593407,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0112_seed42,stage2,accuracy,0.961038961038961,0.961038961038961,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0113_seed42,stage2,accuracy,0.6923076923076923,0.6923076923076923,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0114_seed42,stage2,accuracy,0.2959183673469387,0.30612244897959184,-0.010204081632653128
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0115_seed42,stage2,accuracy,0.9346733668341708,0.9346733668341709,-1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0116_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0117_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0118_seed42,stage2,accuracy,0.9575757575757576,0.9575757575757575,1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0119_seed42,stage2,accuracy,0.4228395061728395,0.41975308641975306,0.0030864197530864335
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0120_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0121_seed42,stage2,accuracy,0.981443298969072,0.9814432989690721,-1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0122_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0123_seed42,stage2,accuracy,0.5752212389380531,0.5752212389380531,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0124_seed42,stage2,accuracy,0.9461077844311376,0.9481037924151696,-0.001996007984031989
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0125_seed42,stage2,accuracy,0.9716981132075472,0.9716981132075472,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0126_seed42,stage2,accuracy,0.9369369369369368,0.9369369369369369,-1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0127_seed42,stage2,accuracy,0.5737704918032787,0.5683060109289617,0.005464480874316946
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0128_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0129_seed42,stage2,accuracy,0.7213114754098361,0.7213114754098361,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0130_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0131_seed42,stage2,accuracy,0.7164804469273743,0.7164804469273743,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0132_seed42,stage2,accuracy,0.9696969696969696,0.9696969696969697,-1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0133_seed42,stage2,accuracy,0.4639423076923077,0.46474358974358976,-0.0008012820512820484
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0134_seed42,stage2,accuracy,0.8595744680851064,0.8595744680851064,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0135_seed42,stage2,accuracy,0.5233644859813084,0.5233644859813084,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0136_seed42,stage2,accuracy,0.4,0.4,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0137_seed42,stage2,accuracy,0.935897435897436,0.9344729344729344,0.0014245014245015675
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0138_seed42,stage2,accuracy,0.3704663212435233,0.3704663212435233,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0139_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0140_seed42,stage2,accuracy,0.8227390180878553,0.8217054263565892,0.001033591731266159
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0141_seed42,stage2,accuracy,0.9429347826086956,0.9429347826086957,-1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0142_seed42,stage2,accuracy,0.9553805774278216,0.9566929133858267,-0.001312335958005173
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0143_seed42,stage2,accuracy,0.9938524590163934,0.9938524590163934,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0144_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0145_seed42,stage2,accuracy,0.7983870967741935,0.7983870967741935,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0146_seed42,stage2,accuracy,0.9034146341463416,0.9014634146341464,0.0019512195121952347
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0147_seed42,stage2,accuracy,0.9423076923076924,0.9423076923076923,1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0148_seed42,stage2,accuracy,0.6276923076923077,0.6215384615384615,0.006153846153846176
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0149_seed42,stage2,accuracy,0.973939703628002,0.9739397036280021,-1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0150_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0151_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0152_seed42,stage2,accuracy,0.9706959706959708,0.9706959706959707,1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0153_seed42,stage2,accuracy,0.5439429928741093,0.5391923990498813,0.004750593824228044
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0154_seed42,stage2,accuracy,0.5686695278969958,0.5718884120171673,-0.0032188841201715723
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0155_seed42,stage2,accuracy,0.8392307692307692,0.8376923076923077,0.0015384615384614886
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0156_seed42,stage2,accuracy,0.9950811608460404,0.9950811608460404,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0157_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0158_seed42,stage2,accuracy,0.6041666666666666,0.609375,-0.00520833333333337
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0159_seed42,stage2,accuracy,0.3967517401392111,0.3851508120649652,0.011600928074245898
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0160_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0161_seed42,stage2,accuracy,0.6898395721925134,0.6898395721925134,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0162_seed42,stage2,accuracy,0.999024865919064,0.9990248659190639,1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0163_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0164_seed42,stage2,accuracy,0.3728813559322034,0.3728813559322034,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0165_seed42,stage2,accuracy,0.7071428571428572,0.7071428571428572,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0166_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0167_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0168_seed42,stage2,accuracy,0.7840152235965747,0.7840152235965747,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0169_seed42,stage2,accuracy,0.9855421686746988,0.9855421686746988,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage2_graph_scm_0170_seed42,stage2,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0000_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0001_seed42,stage3,accuracy,0.5838509316770186,0.5838509316770186,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0002_seed42,stage3,accuracy,0.9277777777777778,0.9277777777777778,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0003_seed42,stage3,accuracy,0.3831775700934579,0.38317757009345793,-5.551115123125783e-17
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0004_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0005_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0006_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0007_seed42,stage3,accuracy,0.2386382978723404,0.2275744680851064,0.011063829787233997
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0008_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0009_seed42,stage3,accuracy,0.5456125997136428,0.5456125997136428,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0010_seed42,stage3,accuracy,0.9333333333333332,0.9333333333333333,-1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0011_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0012_seed42,stage3,accuracy,0.825,0.825,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0013_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0014_seed42,stage3,accuracy,0.7421307506053268,0.7421307506053268,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0015_seed42,stage3,accuracy,0.7085852478839177,0.7085852478839177,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0016_seed42,stage3,accuracy,0.75,0.7464788732394366,0.0035211267605633756
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0017_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0018_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0019_seed42,stage3,accuracy,0.7239263803680982,0.7239263803680982,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0020_seed42,stage3,accuracy,0.4710144927536231,0.47101449275362317,-5.551115123125783e-17
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0021_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0022_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0023_seed42,stage3,accuracy,0.7772967772967773,0.7775853775853776,-0.00028860028860033804
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0024_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0025_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0026_seed42,stage3,accuracy,0.9052287581699346,0.9052287581699346,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0027_seed42,stage3,accuracy,0.967948717948718,0.967948717948718,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0028_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0029_seed42,stage3,accuracy,0.9290824261275272,0.9290824261275272,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0030_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0031_seed42,stage3,accuracy,0.5097159940209267,0.4962630792227205,0.013452914798206206
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0032_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0033_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0034_seed42,stage3,accuracy,0.8836363636363637,0.8818181818181818,0.0018181818181818299
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0035_seed42,stage3,accuracy,0.58125,0.5875,-0.006249999999999978
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0036_seed42,stage3,accuracy,0.6607929515418502,0.6607929515418502,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0037_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0038_seed42,stage3,accuracy,0.9718875502008032,0.9718875502008032,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0039_seed42,stage3,accuracy,0.9856836077308518,0.9856836077308518,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0040_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0041_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0042_seed42,stage3,accuracy,0.9593979005743712,0.9453357100415924,0.014062190532778795
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0043_seed42,stage3,accuracy,0.9978292329956584,0.9978292329956585,-1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0044_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0045_seed42,stage3,accuracy,0.979381443298969,0.979381443298969,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0046_seed42,stage3,accuracy,0.3362296939931998,0.33698526633925197,-0.000755572346052169
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0047_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0048_seed42,stage3,accuracy,0.6968549316647455,0.6965256051374938,0.0003293265272517054
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0049_seed42,stage3,accuracy,0.7371794871794872,0.7403846153846154,-0.0032051282051281937
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0050_seed42,stage3,accuracy,0.8528347406513872,0.8528347406513872,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0051_seed42,stage3,accuracy,0.4758269720101781,0.4758269720101781,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0052_seed42,stage3,accuracy,0.8241735102126764,0.824805222152032,-0.0006317119393556281
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0053_seed42,stage3,accuracy,0.9933110367892976,0.9933110367892977,-1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0054_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0055_seed42,stage3,accuracy,0.6555891238670695,0.6586102719033232,-0.0030211480362537513
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0056_seed42,stage3,accuracy,0.91055381400209,0.9105538140020899,1.1102230246251565e-16
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0057_seed42,stage3,accuracy,0.9905660377358492,0.9905660377358492,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0058_seed42,stage3,accuracy,0.7407407407407407,0.7407407407407407,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0059_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0060_seed42,stage3,accuracy,0.6170212765957447,0.6134751773049646,0.0035460992907800915
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0061_seed42,stage3,accuracy,0.9943160287987874,0.9943160287987874,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0062_seed42,stage3,accuracy,0.994261119081779,0.994261119081779,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0063_seed42,stage3,accuracy,0.3565989847715736,0.3565989847715736,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0064_seed42,stage3,accuracy,0.8938781619518036,0.8938781619518036,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0065_seed42,stage3,accuracy,0.8070306656694092,0.8070306656694092,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0066_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0067_seed42,stage3,accuracy,0.3340122199592668,0.3360488798370672,-0.0020366598778004397
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0068_seed42,stage3,accuracy,0.9994303617203076,0.9994303617203076,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0069_seed42,stage3,accuracy,0.9992534527808884,0.9992534527808884,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0070_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0071_seed42,stage3,accuracy,0.9955678670360112,0.9958448753462604,-0.0002770083102492382
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0072_seed42,stage3,accuracy,0.8823529411764706,0.8823529411764706,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0073_seed42,stage3,accuracy,0.9823356231599608,0.9833169774288518,-0.0009813542688910104
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0074_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0075_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0076_seed42,stage3,accuracy,0.8875631023405232,0.888022028453419,-0.0004589261128958855
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0077_seed42,stage3,accuracy,1.0,1.0,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0078_seed42,stage3,accuracy,0.9885811192764272,0.9885811192764272,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0079_seed42,stage3,accuracy,0.5384615384615384,0.5454545454545454,-0.006993006993006978
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0080_seed42,stage3,accuracy,0.9937106918238994,0.9937106918238994,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0081_seed42,stage3,accuracy,0.7785714285714286,0.7785714285714286,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0082_seed42,stage3,accuracy,0.8597285067873304,0.8552036199095022,0.004524886877828149
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0083_seed42,stage3,accuracy,0.8622386223862238,0.8622386223862238,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0084_seed42,stage3,accuracy,0.4909747292418772,0.4909747292418772,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0085_seed42,stage3,accuracy,0.9901960784313726,0.9901960784313726,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0086_seed42,stage3,accuracy,0.9775051124744376,0.9754601226993864,0.002044989775051187
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0087_seed42,stage3,accuracy,0.5517241379310345,0.5442278860569715,0.007496251874062998
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0088_seed42,stage3,accuracy,0.9044117647058824,0.9044117647058824,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0089_seed42,stage3,accuracy,0.5309734513274337,0.5309734513274337,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0090_seed42,stage3,accuracy,0.956287101996762,0.956287101996762,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0091_seed42,stage3,accuracy,0.6143497757847534,0.6143497757847534,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0092_seed42,stage3,accuracy,0.9994940124810254,0.9994940124810254,0.0
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0093_seed42,stage3,accuracy,0.6238532110091743,0.6269113149847095,-0.003058103975535187
tabicl-v2,faware_ft_minus_ft,faware_ft,ft,stage3_graph_scm_0094_seed42,stage3,accuracy,0.9907692307692308,0.9897435897435898,0.0010256410256410664
