dataset,model,method,metric,n,mean,std,min,max,source_path
Graph-SCM,TabPFNv3,Infer,balanced_accuracy,512,0.7549178371866219,0.2694071087668787,0.1,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/infer/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,Infer,coverage_adaptation_applied,1,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/infer/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,Infer,coverage_failed,1,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/infer/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,Infer,coverage_fallback,1,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/infer/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,Infer,coverage_result_rows,1,512.0,0.0,512.0,512.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/infer/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,Infer,coverage_status_ok,1,512.0,0.0,512.0,512.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/infer/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,Infer,f1,512,0.7961513475871931,0.24776074562661557,0.0504006706722384,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/infer/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,Infer,fit_seconds,512,0.6044115219265223,0.09597344709440492,0.4942829608917236,1.169564962387085,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/infer/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,Infer,log_loss,512,0.4582005915481968,0.5578909265811538,1.2993896981348886e-05,2.2763336347582803,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/infer/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,Infer,predict_seconds,512,1.6640430064871907,3.011517784107016,0.4375631809234619,21.56228828430176,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/infer/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,Infer,roc_auc,512,0.918636309954448,0.11886159259341222,0.5168189522420191,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/infer/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,accuracy,512,0.8148429615279678,0.22314968415301015,0.1452508617387974,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,balanced_accuracy,512,0.7567054730534166,0.2682342304911483,0.1,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,coverage_adaptation_applied,1,512.0,0.0,512.0,512.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,coverage_failed,1,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,coverage_fallback,1,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,coverage_result_rows,1,512.0,0.0,512.0,512.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,coverage_status_ok,1,512.0,0.0,512.0,512.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,f1,512,0.7976337511178735,0.24655136875078476,0.0504006706722384,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,fit_seconds,512,19.271999188233167,23.10378863645794,7.13629412651062,163.44447302818298,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,log_loss,512,0.45694630532235697,0.5577546441472716,1.2993896981348886e-05,2.279657086235756,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,predict_seconds,512,1.5627648904919624,2.8612599256149815,0.4132692813873291,20.257763385772705,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,roc_auc,512,0.9188036630390247,0.11899196068525968,0.5184398648943784,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,ttt_applied,512,1.0,0.0,1.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,ttt_c_label_coverage_ok,512,1.0,0.0,1.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,ttt_oom_fallback,512,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,ttt_stopped_early,512,0.990234375,0.0984336413603993,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,FT,ttt_update_seconds,512,19.265341230668128,23.105687614024124,7.135910987854004,163.4440245628357,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/matrix/tabiclv2_graph_scm_2x3_full_20260716_090925/tabpfn-v3/ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,accuracy,512,0.8149421368300436,0.2227597872543993,0.1432401378782075,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,balanced_accuracy,512,0.7569434610977236,0.2678826715828511,0.1,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,coverage_adaptation_applied,1,512.0,0.0,512.0,512.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,coverage_failed,1,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,coverage_fallback,1,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,coverage_result_rows,1,512.0,0.0,512.0,512.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,coverage_status_ok,1,512.0,0.0,512.0,512.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,f1,512,0.7980266408484303,0.24593804189783197,0.0504006706722384,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,fit_seconds,512,18.793641394004226,21.933311640841193,7.187546014785767,217.82380175590515,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,log_loss,512,0.4570851648105424,0.5577920935584224,1.2993896981348886e-05,2.277251365020866,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,predict_seconds,512,1.5620933440513909,2.8601031999815083,0.4112544059753418,20.301987409591675,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,roc_auc,512,0.9188162907062433,0.11897549402230473,0.5184398648943784,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,ttt_applied,512,1.0,0.0,1.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,ttt_c_f_distance_mean,512,2.0769140901924024,0.47831011351125186,1.369614236993454,4.5434807659793,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,ttt_c_f_distance_std,512,1.292096955299061,2.2916190093360465,0.0,37.71690782924747,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,ttt_c_label_coverage_ok,512,1.0,0.0,1.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,ttt_oom_fallback,512,0.0,0.0,0.0,0.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,ttt_stopped_early,512,0.9921875,0.08812850872947202,0.0,1.0,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
Graph-SCM,TabPFNv3,F-aware FT,ttt_update_seconds,512,18.785324058961123,21.935566244289383,7.187135219573975,217.82339930534363,/Users/zhuhao/experiment/second_learning/tabiclv2_test/results/合成数据实验/best_matrix/tabpfn-v3/faware_ft/seed42/all_classification_results.csv
data184,LimiX-2M,Infer,accuracy,178,0.8446276605772719,0.13132834066391838,0.403183023872679,1.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,balanced_accuracy,178,0.7616820224546268,0.17575832545153597,0.1428571428571428,1.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,coverage_adaptation_applied,1,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,coverage_failed,1,6.0,0.0,6.0,6.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,coverage_fallback,1,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,coverage_result_rows,1,184.0,0.0,184.0,184.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,coverage_status_ok,1,178.0,0.0,178.0,178.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,f1,178,0.8342627862550607,0.14288552767453105,0.2316968605998004,1.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,fallback_count,178,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,fit_seconds,178,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,log_loss,178,0.34942487289359675,0.2796669377623559,2.3859179732977666e-06,1.5124888615998695,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,peak_vram_mb,178,751.0117516678371,906.4088723133682,52.47216796875,7763.12060546875,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,predict_seconds,178,299.3731205356255,1085.3374834460244,0.359429121017456,11658.51454114914,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,roc_auc,178,0.8937858109043015,0.1098242220884516,0.4885459855757242,1.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,stopped_early,178,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,total_params,178,2377837.0,0.0,2377837.0,2377837.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,trainable_params,178,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,trainable_ratio,178,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,ttt_applied,178,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,Infer,wall_seconds,178,299.55908114588664,1085.4299793624273,0.4164106845855713,11659.99796652794,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/infer/all_classification_results.csv
data184,LimiX-2M,FT,accuracy,83,0.8124964975189881,0.13455176694255447,0.4045454545454545,0.9977678571428572,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,balanced_accuracy,83,0.7277255252823619,0.15563050552470004,0.3883175349430087,0.9984423676012462,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,baseline_val_accuracy,83,0.8095159737080151,0.1333644365908536,0.5545454545454546,1.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,best_val_accuracy,83,0.8152566682771174,0.13047171155135381,0.5545454545454546,1.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,coverage_adaptation_applied,1,83.0,0.0,83.0,83.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,coverage_failed,1,4.0,0.0,4.0,4.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,coverage_fallback,1,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,coverage_result_rows,1,87.0,0.0,87.0,87.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,coverage_status_ok,1,83.0,0.0,83.0,83.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,f1,83,0.7999315263629004,0.14331810384819957,0.3820846118452335,0.9977704927524832,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,fallback_count,83,0.0,0.0,0.0,0.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,fit_seconds,83,1118.5138707649278,2845.2732627954474,5.365444660186768,18368.192716121674,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,log_loss,83,0.3882691833233413,0.2547149346945781,0.0058981672902305,1.3623747537088018,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,peak_vram_mb,83,1062.147255035768,716.4658068754286,237.04443359375,3035.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,predict_seconds,83,323.3095729293593,830.9877939821813,0.3830897808074951,4564.189223766327,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,roc_auc,83,0.8551382110068517,0.1199203931677074,0.4914311784847603,1.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,stopped_early,83,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,total_params,83,2377837.0,0.0,2377837.0,2377837.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,trainable_params,83,2377837.0,0.0,2377837.0,2377837.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,trainable_ratio,83,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,ttt_applied,83,1.0,0.0,1.0,1.0,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,ttt_loss,83,0.49213070502639356,0.31487575792943795,0.0031857076101005,1.513016939163208,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
data184,LimiX-2M,FT,wall_seconds,83,1442.1070501632,3649.0808758731405,5.861908674240112,22935.826897859573,/home/crc00006699/zh/tabiclv2/results/limix/data184/limix2m/seed42/ft/all_classification_results.csv
